Date,Chennai_Petrol_Retail,Delhi_Petrol_Retail,Kolkata_Petrol_Retail,Mumbai_Petrol_Retail,Chennai_Diesel_Retail,Delhi_Diesel_Retail,Kolkata_Diesel_Retail,Mumbai_Diesel_Retail,Chennai_Petrol_Pct,Delhi_Petrol_Pct,Kolkata_Petrol_Pct,Mumbai_Petrol_Pct,Chennai_Diesel_Pct,Delhi_Diesel_Pct,Kolkata_Diesel_Pct,Mumbai_Diesel_Pct
2021-07-31,101.82935483870968,101.08903225806452,101.22806451612904,107.10387096774193,94.23806451612903,89.71290322580644,92.7874193548387,97.28322580645163,4.14271160584756,4.738831403021826,4.965174616387835,4.307389845971432,2.531123560080184,2.800425381070526,2.9625186569100626,2.7335849323984585
2021-08-31,100.65709677419355,101.73677419354838,102.00322580645161,107.73903225806451,94.06483870967742,89.5151612903226,92.62806451612903,97.08806451612904,-1.151198557992339,0.6407638108853142,0.7657572966823567,0.5930329917896993,-0.18381723705919173,-0.22041638200709368,-0.17174185877534276,-0.20061145043737127
2021-09-30,99.002,101.23833333333333,101.66833333333334,107.30633333333334,93.42633333333333,88.79666666666667,91.88633333333333,96.377,-1.644292183298779,-0.48993185027352837,-0.32831557087589225,-0.40161760845850436,-0.6787928253561115,-0.8026513199542284,-0.8007629077325107,-0.7323912776229236
2021-10-31,102.64741935483872,105.42709677419356,106.02451612903226,111.36709677419356,98.45096774193549,94.07322580645162,97.18290322580646,101.99032258064516,3.682167385344459,4.137527064050395,4.284699722003493,3.784271920135396,5.378177896241421,5.942294162451622,5.764262976147849,5.824338359406456
2021-11-30,101.91566666666668,104.56533333333333,105.24066666666667,110.55533333333334,92.546,87.845,90.96700000000001,95.38799999999999,-0.7128797711343005,-0.817402230762343,-0.7393096342091732,-0.7289077872849048,-5.99787678818341,-6.620614689312044,-6.396087191760125,-6.473479457254017
2021-12-31,101.4,95.68612903225807,104.67,109.98,91.43,86.67,89.79,94.14,-0.5059738934478641,-8.491537317411058,-0.542249193911104,-0.5204030560865491,-1.205886802238887,-1.3375832432124701,-1.2938758011146967,-1.308340671782604
2022-01-31,101.4,95.41,104.67,109.98,91.43,86.67,89.79,94.14,0.0,-0.28857791097911534,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,101.4,95.41,104.67,109.98,91.42999999999999,86.67,89.79,94.14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0,0.0
2022-03-31,102.44000000000001,96.51,105.81870967741936,111.13903225806452,92.48096774193549,87.77483870967743,90.9041935483871,95.31645161290322,1.025641025641022,1.1529189812388818,1.097458371471638,1.053857299567662,1.149478007148086,1.274764866363709,1.240888237428539,1.2496830389879143
2022-04-30,110.49827586206897,105.03758620689656,114.73034482758622,120.11862068965517,100.58620689655173,96.29758620689655,99.45586206896552,104.37379310344826,7.866337233569842,8.835961254685065,8.421606327778264,8.079599263326376,8.764223983072483,9.709784287281709,9.407342155262043,9.502390549879557
2022-05-31,108.19838709677418,102.60677419354839,112.18774193548387,117.55516129032259,98.77870967741936,94.3958064516129,97.54935483870969,102.35387096774193,-2.0813797747990637,-2.314230649360227,-2.216155539254505,-2.13410658948181,-1.7969632963605986,-1.9748986762738396,-1.9169380171214057,-1.935277118562062
2022-06-30,102.63,96.72,106.03,111.35,94.24,89.62,92.76,97.28,-5.146460355082505,-5.737217878464918,-5.488783203271009,-5.278510294412242,-4.594825840751904,-5.059341755887181,-4.909673515143709,-4.957185223938443
2022-07-31,102.63,96.72,106.03,108.58612903225807,94.24,89.62,92.76,95.62935483870967,0.0,0.0,0.0,-2.4821472543708367,0.0,0.0,0.0,-1.6967980687606188
2022-08-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,0.0,0.0,0.0,-2.0961508182890443,0.0,0.0,0.0,-1.421482808288721
2022-09-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,0.0
2022-10-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
2022-11-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,0.0
2022-12-31,102.63,96.72,106.03,106.30999999999999,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,-1.1102230246251565e-14,0.0,-1.1102230246251565e-14,0.0,0.0
2023-01-31,102.63000000000001,96.72,106.03,106.31,94.24,89.61999999999999,92.76,94.27,2.220446049250313e-14,0.0,0.0,2.220446049250313e-14,0.0,-1.1102230246251565e-14,0.0,0.0
2023-02-28,102.63,96.72,106.03,106.31000000000002,94.24,89.62,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,2.220446049250313e-14,0.0,2.220446049250313e-14,0.0,0.0
2023-03-31,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,-1.1102230246251565e-14,0.0,2.220446049250313e-14,0.0,0.0
2023-04-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
2023-06-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,0.0
2023-07-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
