Zone,Div,Address,Area,StreetLight
9,120,"Neelam Kasha Dharka Slum  Triplicane, Triplicane",Triplicane,17
9,120,"New Street  Ice House, Ice House",Ice House,4
9,120,"Periya Malaiyappan Street  Royapettah, Royapettah",Royapettah,6
9,120,"Ram Nagar  7th Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar 1st Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar 2nd Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,5
9,120,"Ram Nagar 3rd Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar 4th Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar 5th Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar 6th Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,2
9,120,"Ram Nagar 8th Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,5
9,120,"Ram Nagar Main Street  Ram Nagar   Krishnampet  , Triplicane",Triplicane,3
9,120,"Ram Nagar Nadu Street  Krishanapet, Triplicane",Triplicane,3
9,120,"Suthanthira Nagar 1st Street  Suthanthira Nagar, Triplicane",Triplicane,2
9,120,"Suthanthira Nagar 2nd Street  Suthanthira Nagar, Triplicane",Triplicane,7
9,120,"Suthanthira Nagar 3rd Street  Suthanthira Nagar, Triplicane",Triplicane,1
9,120,"T.N.S.C.B. Colony(Loyds Estate)  Lloyds Colony, Royapettah",Royapettah,25
9,120,"Vaikol Thotti Street  Triplicane, Triplicane",Triplicane,2
9,120,"Venkatarangam Pillai Street  Krishanapet, Triplicane",Triplicane,8
9,120,"Venkatasamy Lane  Triplicane, Triplicane",Triplicane,2
9,120,"Venkatasamy Street  Triplicane, Triplicane",Triplicane,5
9,120,"Venkatesapuram 2nd Street  Triplicane, Triplicane",Triplicane,4
9,120,"Venkatesapuram 3rd Street  Triplicane, Triplicane",Triplicane,7
9,120,"Venkateshapuram 1st Street(Duraisamy Street)  Triplicane, Triplicane",Triplicane,4
9,121,"APPER SAMY KOIL STREET (NORTH)  Mylapore, Mylapore",Mylapore,1
9,121,"Appar Sami kovilstreet  Mylapore, Mylapore",Mylapore,8
9,121,"Apper Samy Koil St (West)  Mylapore, Mylapore",Mylapore,12
9,121,"Avvai Shanmugam Salai (Alias) Llyods Road  Royapettah, Royapettah",Royapettah,38
9,121,"B.B. Road 3rd Cross Street  B.B. Road, Vyasarpadi",Vyasarpadi,7
9,121,"Balakrishna Cross Street  Mylapore, Mylapore",Mylapore,4
9,121,"Balakrishnan Road  Mylapore, Mylapore",Mylapore,9
9,121,"Beemashena Garden  Mylapore, Mylapore",Mylapore,6
9,121,"Brindhavanam Road  Mylapore, Mylapore",Mylapore,6
9,121,"Chandra Baugh Avenue 1st Street  Chandrapauk Avenue, Mylapore",Mylapore,5
9,121,"Chandra Baugh Avenue 2nd Street  Chandrapauk Avenue, Mylapore",Mylapore,6
9,121,"Chidhambarasamy 1st Street  Mylapore, Mylapore",Mylapore,3
9,121,"Chidhambarasamy 2nd Street  Mylapore, Mylapore",Mylapore,9
9,121,"Chidhambarasamy 3rd Street  Mylapore, Mylapore",Mylapore,4
9,121,"Dr. Radhakrishnan Road  2nd Street  Mylapore, Mylapore",Mylapore,8
9,121,"Dr. Radhakrishnan Road  Mylapore, Mylapore",Mylapore,55
9,121,"Dr. Radhakrishnan Road 4th Street  Mylapore, Mylapore",Mylapore,5
9,121,"Dr. Radhakrishnan Road 5th Street  Mylapore, Mylapore",Mylapore,5
9,121,"Dr. Radhakrishnan Salai  Santhome, Mylapore",Mylapore,30
9,121,"Dr. Radhakrishnan Salai 9th Street  Royapettah, Royapettah",Royapettah,18
9,121,"Dr.Natesan Road  Royapettah, Royapettah",Royapettah,15
9,121,"Dr.Natesan Road  Triplicane, Triplicane",Triplicane,3
9,121,"Dr.Radhakrishnan Road 3rd Street  Mylapore, Mylapore",Mylapore,5
9,121,"Dwaraga Colony  Mylapore, Mylapore",Mylapore,11
9,121,"Dwaraga Nagar Colony 1st Street  Dwaraka Nagar, Royapettah",Royapettah,2
9,121,"Dwaraga Nagar Colony 2nd Street  Dwaraka Nagar, Royapettah",Royapettah,7
9,121,"Dwaraga Nagar Colony 3rd Street  Dwaraka Nagar, Royapettah",Royapettah,3
9,121,"Dwaraga Nagar Colony 4th Street  Dwaraka Nagar, Royapettah",Royapettah,2
9,121,"Ganesapuram (N) Lane  Mylapore, Mylapore",Mylapore,4
9,121,"Gogulam Colony  Gogulam Colony, Royapettah",Royapettah,7
9,121,"Hamilton  Bridge 2nd Street  Ice House, Ice House",Ice House,8
9,121,"Hamilton  Bridge 3rd Street  Ice House, Ice House",Ice House,8
9,121,"Hamilton Bridge 4th Street  Ice House, Ice House",Ice House,3
9,121,"Indirani Ammal Colony  Indirani Ammal Colony, Mylapore",Mylapore,8
9,121,"Ismail Sahib 1 To 6 Cross Lanes  Royapettah, Royapettah",Royapettah,4
9,121,"Ismail Sahib Ground Main Road  Royapettah, Royapettah",Royapettah,9
9,121,"Judge Jumbulingam Road  Mylapore, Mylapore",Mylapore,12
9,121,"Kabali Nagar 1st Street  Kabali Nagar, Royapettah",Royapettah,2
9,121,"Kabali Nagar 2nd Street  Kabali Nagar, Royapettah",Royapettah,2
9,121,"Kabali Nagar 3rd Street  Kabali Nagar, Royapettah",Royapettah,1
9,121,"Kabali Nagar 4th Street  Kabali Nagar, Royapettah",Royapettah,1
9,121,"Kabali Nagar 5th Street  Royapettah, Royapettah",Royapettah,1
9,121,"Kalvivaru Street  Mylapore, Mylapore",Mylapore,1
9,121,"Kamarajar Road (South Beach Road 18)  Mylapore, Mylapore",Mylapore,26
9,121,"Kamarajar Salai  Karaneeswararpuram, Mylapore",Mylapore,1
9,121,"Kandhasamy Street  Mylapore, Mylapore",Mylapore,3
9,121,"Karpagamabal Nagar Main Road  Karpagamabal Nagar, Mylapore",Mylapore,2
9,121,"Marina Service Road  Chepauk, Chepauk",Chepauk,14
9,121,"Masilamani Colony 2nd Street Balasubramaniyan Street  Mylapore, Mylapore",Mylapore,8
9,121,"Mayandi Colony 1st Street  Mayandi Colony, Royapettah",Royapettah,4
9,121,"Mayandi Colony 2nd Street  Mayandi Colony, Royapettah",Royapettah,2
9,121,"Mayandi Colony 4th Street  Mayandi Colony, Royapettah",Royapettah,3
9,121,"Mayandi Colony 5th Street  Mayandi Colony, Royapettah",Royapettah,2
9,121,"Mekkapuram 1st Cross Street  Mekkapuram, Royapettah",Royapettah,4
9,121,"Mekkapuram 2nd Cross Street  Mekkapuram, Royapettah",Royapettah,5
9,121,"Mekkapuram 3rd Cross Street  Mekkapuram, Royapettah",Royapettah,5
9,121,"Mekkapuram 4th Cross Street  Mekkapuram, Royapettah",Royapettah,3
9,121,"Mundakakanni Amman Koil Street  Mylapore, Mylapore",Mylapore,2
9,121,"Mundakanniamman Koil Street  Mylapore, Mylapore",Mylapore,5
9,121,"Musiri Subramanian Salai Lane  Mylapore, Mylapore",Mylapore,2
9,121,"Nagarathinammal Colony  Nagarathinammal Colony, Mylapore",Mylapore,10
9,121,"Nainar Salai  Mylapore, Mylapore",Mylapore,4
9,121,"New Street  Ice House, Ice House",Ice House,2
9,121,"North Huts Area (Tnscb Tenements) Phase - 2  Royapettah, Royapettah",Royapettah,2
9,121,"Pappu Masthan Durga 1st Street  Royapettah, Royapettah",Royapettah,2
9,121,"Pappu Masthan Durga 2nd Lane  Royapettah, Royapettah",Royapettah,2
9,121,"Pappu Masthan Durga 2nd Street  Royapettah, Royapettah",Royapettah,5
9,121,"Pappu Masthan Durga 3rd Lane  Royapettah, Royapettah",Royapettah,1
9,121,"Pappu Masthan Durga 3rd Street  Royapettah, Royapettah",Royapettah,10
9,121,"Pappu Masthan Durga Main Street  Royapettah, Royapettah",Royapettah,8
9,121,"Ragavan Garden 1st Lane  Royapettah, Royapettah",Royapettah,3
9,121,"Ragavan Garden Main Road  Royapettah, Royapettah",Royapettah,2
9,121,"Rajasekara Road  Mylapore, Mylapore",Mylapore,9
9,121,"Rayapet Highroad 1st Street (Alias) Thiru Vi Ka 1st Street  Mylapore, Mylapore",Mylapore,1
9,121,"Rayapet Highroad 2nd Street (Alias) Thiru Vi Ka 2nd Street  Mylapore, Mylapore",Mylapore,10
9,121,"Rayapet Highroad 3rd Street (Alias) Thiru Vi Ka 3rd Street  Mylapore, Mylapore",Mylapore,9
9,121,"Rotary Nagar I St Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,1
9,121,"Rotary Nagar Iiird Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,1
9,121,"Rotary Nagar Ivth Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,3
9,121,"Rotary Nagar Main Road  Main Road, Rottary Nagar, Royapettah",Royapettah,15
9,121,"Rotary Nagar Viiith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Rotary Nagar Viith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Rotary Nagar Vith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Rotary Nagar Vth Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,1
9,121,"Rotary Nagar Xiiith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Rotary Nagar Xiith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,3
9,121,"Rotary Nagar Xith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Rotary Nagar Xivth  Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,3
9,121,"Rotary Nagar Xth Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,3
9,121,"Rotary Nagar Xviith Street  Rotary Nagar  Lloyds Road , Mylapore",Mylapore,3
9,121,"Rotary Nagar Xvith Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,3
9,121,"Rotary Nagar Xvth Street  Rotary Nagar  Lloyds Road , Royapettah",Royapettah,2
9,121,"Silatterpuram (Ganeshpuram)  Mylapore, Mylapore",Mylapore,3
9,121,"Sir P.S Sivasamy Salai 1st Lane  Mylapore, Mylapore",Mylapore,2
9,121,"Sir P.S Sivasamy Salai 2nd Lane  Mylapore, Mylapore",Mylapore,2
9,121,"Sir. P.S.Sivasamy Salai  Mylapore, Mylapore",Mylapore,32
9,121,"South Side Huts Area (Tnscb Tenaments) Phase - 1  Royapettah, Royapettah",Royapettah,2
9,121,"St. Ebbas Avenue  Mylapore, Mylapore",Mylapore,1
9,121,"Sullivan Garden Lane (Rangaiah Garden)  Mylapore, Mylapore",Mylapore,6
9,121,"Thiru. Vi. Ka High Road  Mylapore, Mylapore",Mylapore,42
9,121,"Thiruveethiamman Kovil Street  Mylapore, Mylapore",Mylapore,9
9,121,"Thulukkanam Thottam Main Street  Royapettah, Royapettah",Royapettah,6
9,121,"Veeraperumal Lane(Bangarammal Street  Mylapore, Mylapore",Mylapore,4
9,121,"Veeraperumal Street  Mylapore, Mylapore",Mylapore,16
9,121,"Venkatachalam Street  Mylapore, Mylapore",Mylapore,7
9,121,"kanesa Puram street  Mylapore, Mylapore",Mylapore,6
9,121,"mundakanni Amman Kovil street  Mylapore, Mylapore",Mylapore,12
9,121,"railway station  Royapettah, Royapettah",Royapettah,14
9,122,"Adyar Club Gate Road  Boatclub Road, R.A.Puram",R.A.Puram,22
9,122,"Alayamman Koil  Street (Old)  Teynampet, Teynampet",Teynampet,26
9,122,"Alayamman Koil Street (New)  Teynampet, Teynampet",Teynampet,13
9,122,"Alwarpet Ii Street  Alwarpet, Alwarpet",Alwarpet,3
9,122,"Alwarpet Iii Street  Alwarpet, Alwarpet",Alwarpet,4
9,122,"Alwarpet Iv Street  Alwarpet, Alwarpet",Alwarpet,3
9,122,"Alwarpet Street  Alwarpet, Alwarpet",Alwarpet,15
9,122,"Alwarpet V  Street  Alwarpet, Alwarpet",Alwarpet,7
9,122,"Anbu Colony 1st Street  S.M.Nagar Slum, Teynampet",Teynampet,4
9,122,"Anbu Colony 2nd Street  S.M.Nagar Slum, Teynampet",Teynampet,4
9,122,"Anna Salai From Teynampet Signal To Kamarajar Arangam  Teynampet, Teynampet",Teynampet,138
9,122,"Anna Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,5
9,122,"Arch Bishop Mathews Avenue  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,29
9,122,"Austin Nagar 1st Street  Teynampet, Teynampet",Teynampet,3
9,122,"Austin Nagar 2nd Street  Teynampet, Teynampet",Teynampet,3
9,122,"BARUVA NAGAR SLUM ROAD  Teynampet, Teynampet",Teynampet,3
9,122,"Baruva Nagar  Teynampet, Teynampet",Teynampet,2
9,122,"Boat Club I Avenue  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,15
9,122,"Boat Club Ii Avenue  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,13
9,122,"Boat Club Iii Avenue  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,13
9,122,"Boat Club Road  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,28
9,122,"CHAMIERS 5TH LANE  Raja Annamalai Puram, Raja Annamalai Puram",Raja Annamalai Puram,3
9,122,"Cenatoph 2nd Lane Cross Street  Teynampet, Teynampet",Teynampet,27
9,122,"Cenatoph Ist Lane  Turn Bulls Road T.N.H.B. Colony, Raja Annamalai Puram",Raja Annamalai Puram,11
9,122,"Cenatoph Road  Teynampet, Teynampet",Teynampet,63
9,122,"Cenetoph Road Ist Street  Alwarpet, Alwarpet",Alwarpet,14
9,122,"Chamiers 3rd Lane  Teynampet, Teynampet",Teynampet,5
9,122,"Chamiers 4th Lane  Teynampet, Teynampet",Teynampet,5
9,122,"Chamiers Road  Raja Annamalai Puram, Raja Annamalai Puram",Raja Annamalai Puram,103
9,122,"Cheran Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,7
9,122,"Chitharanjan Lane  Alwarpet, Alwarpet",Alwarpet,2
9,122,"Chitharanjan Road  Alwarpet, Alwarpet",Alwarpet,18
9,122,"Chozhan Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,3
9,122,"Co-Operative Colony  Co-Operative Colony, Teynampet",Teynampet,11
9,122,"Cresent Street  Alwarpet, Alwarpet",Alwarpet,5
9,122,"Cresent Street  Boat Club Road, Raja Annamalai Puram",Raja Annamalai Puram,13
9,122,"Dr. Radhakrishnapuram Slum Road  R.A.Puram, R.A.Puram",R.A.Puram,14
9,122,"Ganapathy Colony 1st Street  Teynampet, Teynampet",Teynampet,3
9,122,"Ganapathy Colony 2nd Street  Teynampet, Teynampet",Teynampet,4
9,122,"Ganapathy Colony 3rd Street  Teynampet, Teynampet",Teynampet,6
9,122,"Ganapathy Colony Main Road  Teynampet, Teynampet",Teynampet,8
9,122,"Gandhi Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,10
9,122,"Ganesapuram I Street  Ganesapuram, Teynampet",Teynampet,3
9,122,"Ganesapuram Ii Street  Ganesapuram, Teynampet",Teynampet,6
9,122,"Ganesapuram Iii Street  Ganesapuram, Teynampet",Teynampet,6
9,122,"Ganesapuram Iv Street  Ganesapuram, Teynampet",Teynampet,5
9,122,"Ganesapuram V Street  Ganesapuram, Teynampet",Teynampet,3
9,122,"Jogithottam Slum Road  Teynampet, Teynampet",Teynampet,8
9,122,"Kamatchi Nagar  Teynampet, Teynampet",Teynampet,3
9,122,"Kavingar Bharathidasan Road  Teynampet, Teynampet",Teynampet,39
9,122,"Lotus Colony Iiird Street  Nandhanam Extension, Nandanam",Nandanam,7
9,122,"Lotus Colony Iind Street  Nandhanam Extension, Nandanam",Nandanam,7
9,122,"Lotus Colony Ist Street  Nandhanam Extension, Nandanam",Nandanam,15
9,122,"M.T.B. Blocks 39to55  Teynampet, Teynampet",Teynampet,7
9,122,"Mig Colony  Arundhathi Nagar, Alwarpet",Alwarpet,7
9,122,"Nandanam Ext. I Street  Nandhanam Extension, Nandanam",Nandanam,4
9,122,"Nandanam Ext. Ii Street  Nandhanam Extension, Nandanam",Nandanam,6
9,122,"Nandanam Ext. Iii Street  Nandhanam Extension, Nandanam",Nandanam,4
9,122,"Nandanam Ext. Iv Street  Nandhanam Extension, Nandanam",Nandanam,7
9,122,"Nandanam Ext. Ix Street  Nandhanam Extension, Nandanam",Nandanam,11
9,122,"Nandanam Ext. Main Road  Nandhanam Extension, Nandanam",Nandanam,22
9,122,"Nandanam Ext. V Street  Nandhanam Extension, Nandanam",Nandanam,4
9,122,"Nandanam Ext. Vii Street  Nandhanam Extension, Nandanam",Nandanam,2
9,122,"Nandanam Ext. Viii Street  Nandhanam Extension, Nandanam",Nandanam,3
9,122,"Nandanam Ext. X Street  Nandhanam Extension, Nandanam",Nandanam,10
9,122,"Nandanam Ext. Xi Street  Nandhanam Extension, Nandanam",Nandanam,5
9,122,"Nandanam Ext. Xii Street  Nandhanam Extension, Nandanam",Nandanam,6
9,122,"Nandanam Ext. Xiii Street  Nandhanam Extension, Nandanam",Nandanam,5
9,122,"Nandanam Ext. Xiv Street  Nandhanam Extension, Nandanam",Nandanam,6
9,122,"Old Tower Block Street  Nandhanam Extension, Nandanam",Nandanam,4
9,122,"Pallavan Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,4
9,122,"Pandian Street  Dr. Radhakrishnapuram Slum Area, R.A.Puram",R.A.Puram,6
9,122,"Play Ground View Street  Nandhanam Extension, Nandanam",Nandanam,7
9,122,"Pughs Road  Raja Annamalai Puram, Raja Annamalai Puram",Raja Annamalai Puram,23
9,122,"Pycrofts Nagar 1st Lane  Teynampet, Teynampet",Teynampet,3
9,122,"Pycrofts Nagar 2nd Lane  Teynampet, Teynampet",Teynampet,2
9,122,"Pycrofts Nagar 3rd Lane  Teynampet, Teynampet",Teynampet,3
9,122,"Rangoon Street  S.M.Nagar Slum, Teynampet",Teynampet,7
9,122,"Rathna Nagar  Ganesapuram, Teynampet",Teynampet,24
9,122,"Sathiya Murthy Nagar Slum Road  Sathiya Murthy Nagar Slum Area, Nandanam",Nandanam,57
9,122,"Sathiya Narayana Avenue  Sathiya Narayana Avenue, Raja Annamalai Puram",Raja Annamalai Puram,19
9,122,"Seethammal Colony Iii Cross Street  Seethammal Colony, Alwarpet",Alwarpet,3
9,122,"Seethammal Colony Iii Main Road  Seethammal Colony, Alwarpet",Alwarpet,3
9,122,"Seethammal Colony Iv Cross Street  Seethammal Colony, Alwarpet",Alwarpet,2
9,122,"Seethammal Extension 2nd Cross Street  Seethammal Colony Ext., Teynampet",Teynampet,4
9,122,"Seethammal Extension 3rd Cross Street  Seethammal Colony Ext., Teynampet",Teynampet,5
9,122,"Seethammal Extension I Cross Street  Seethammal Colony Ext., Teynampet",Teynampet,4
9,122,"Seethammal Extension I Main Road  Seethammal Colony Ext., Teynampet",Teynampet,6
9,122,"Seethamml Ext. 2nd Main Road  Seethammal Colony Ext., Teynampet",Teynampet,4
9,122,"Seethamml Ext. 3rd  Main Road  Seethammal Colony Ext., Teynampet",Teynampet,8
9,122,"Sriram Nagar North Street  Sri Ram Nagar, Alwarpet",Alwarpet,16
9,122,"Sriram Nagar South Street  Sri Ram Nagar, Alwarpet",Alwarpet,7
9,122,"T.T.K.  Road  Alwarpet, Alwarpet",Alwarpet,21
9,122,"T.T.K.  Road 2nd Cross Street  Alwarpet, Alwarpet",Alwarpet,3
9,122,"T.T.K.  Road Ist  Cross Street  Alwarpet, Alwarpet",Alwarpet,13
9,122,"Tank Bund Road  Nandanam, Nandanam",Nandanam,11
9,122,"Thiruvalluvar Salai  Teynampet, Teynampet",Teynampet,10
9,122,"Trun Bulls Road 1st Cross Street  Nandanam, Nandanam",Nandanam,10
9,122,"Trun Bulls Road 2nd Cross Street  Nandanam, Nandanam",Nandanam,7
9,122,"Trun Bulls Road 3rd Cross Street  Nandanam, Nandanam",Nandanam,8
9,122,"Trun Bulls Road 4th Cross Street  Nandanam, Nandanam",Nandanam,3
9,122,"Trun Bulls Road 5th Cross Street  Nandanam, Nandanam",Nandanam,2
9,122,"Ttk Road  Alwarpet, Alwarpet",Alwarpet,13
9,122,"Turn Bulls Road  Nandanam, Nandanam",Nandanam,55
9,122,"Turn Bulls Road Extension  Turn Bulls Road T.N.H.B. Colony, Raja Annamalai Puram",Raja Annamalai Puram,10
9,122,"Venkatnarayana Road  T.Nagar, T.Nagar",T.Nagar,7
9,123,"Abiramapuram 1st Street  Abiramapuram, Abiramapuram",Abiramapuram,15
9,123,"Abiramapuram 3rd Street  Abiramapuram, Alwarpet",Alwarpet,19
9,123,"Abiramapuram 3rd cross street  Abiramapuram, Alwarpet",Alwarpet,3
9,123,"Abiramapuram 4th Street  Abiramapuram, Alwarpet",Alwarpet,40
9,123,"Ananda Road  Alwarpet, Alwarpet",Alwarpet,7
9,123,"Anandapuram  Abiramapuram, Mylapore",Mylapore,5
9,123,"Anna Salai From Teynampet Signal To Kamarajar Arangam  Teynampet, Teynampet",Teynampet,12
9,123,"Ashoka Street  Abiramapuram, Alwarpet",Alwarpet,10
9,123,"Bakthavatchalam Road  Abiramapuram, Abiramapuram",Abiramapuram,10
9,123,"Bakthavatchalam Street  Teynampet, Teynampet",Teynampet,6
9,123,"Balaiah Avenue  Mylapore, Mylapore",Mylapore,6
9,123,"Baskarapuram  East Abiramapuram, Mylapore",Mylapore,3
9,123,"Bava Road  Alwarpet, Alwarpet",Alwarpet,10
9,123,"Beemanna 1st Street  Beemannapettai, Alwarpet",Alwarpet,13
9,123,"Beemanna 2nd Street  Beemannapettai, Alwarpet",Alwarpet,4
9,123,"Beemanna Garden Street  Beemannapettai, Alwarpet",Alwarpet,16
9,123,"Bharathiyar Street  Teynampet, Teynampet",Teynampet,10
9,123,"C.P. Ramasami Road  Alwarpet, Alwarpet",Alwarpet,80
9,123,"C.P.Ramasami Street  Alwarpet, Alwarpet",Alwarpet,8
9,123,"Canal Bank Road  Raja Annamalai Puram, Raja Annamalai Puram",Raja Annamalai Puram,19
9,123,"Canal Bank Road Iluppaithope  Iluppaithope, Raja Annamalai Puram",Raja Annamalai Puram,17
9,123,"Chamiers Road  Raja Annamalai Puram, Raja Annamalai Puram",Raja Annamalai Puram,34
9,123,"Corporation Colony 1st Street  Teynampet, Teynampet",Teynampet,6
9,123,"Corporation Colony 2nd Street  Teynampet, Teynampet",Teynampet,8
9,123,"D'Silva 1st cross street  Abiramapuram, Mylapore",Mylapore,3
9,123,"Demonte Colony  Abiramapuram, Alwarpet",Alwarpet,19
9,123,"Desilva Salai  Abiramapuram, Mylapore",Mylapore,10
9,123,"Dr C.V.Raman Road  Alwarpet, Mylapore",Mylapore,17
9,123,"Dr. Ranga Lane  Beemannapettai, Alwarpet",Alwarpet,5
9,123,"Dr. Ranga Salai  Beemannapettai, Alwarpet",Alwarpet,29
9,123,"ELDAMS ROAD LANE  Teynampet, Teynampet",Teynampet,4
9,123,"East Abiramapuram 1st Street  East Abiramapuram, Mylapore",Mylapore,13
9,123,"East Abiramapuram 2nd Street  East Abiramapuram, Mylapore",Mylapore,17
9,123,"East Abiramapuram 3rd Street  East Abiramapuram, Mylapore",Mylapore,15
9,123,"Eldams Road  Teynampet, Teynampet",Teynampet,27
9,123,"H.D. Raja Street  Teynampet, Teynampet",Teynampet,5
9,123,"Janaki Avenue  Abiramapuram, Alwarpet",Alwarpet,6
9,123,"Justice Sundaram Salai  Mylapore, Mylapore",Mylapore,8
9,123,"Kamaraj Salai  Teynampet, Teynampet",Teynampet,7
9,123,"Kamaraj Street  Teynampet, Teynampet",Teynampet,17
9,123,"Kanni Koil Up / Down  Abiramapuram, Alwarpet",Alwarpet,2
9,123,"Kanni koil street  Abiramapuram, Alwarpet",Alwarpet,5
9,123,"Karpagamabal Nagar Main Road  Karpagamabal Nagar, Mylapore",Mylapore,9
9,123,"Karpagambal Nagar  Karpagambal Nagar, Mylapore",Mylapore,11
9,123,"Kavingar Bharathidasan Road  Teynampet, Teynampet",Teynampet,45
9,123,"Kennady 1st Street  Mylapore, Mylapore",Mylapore,7
9,123,"Kennady 2nd Street  Mylapore, Mylapore",Mylapore,9
9,123,"Krishna  Avenue  Alwarpet, Mylapore",Mylapore,3
9,123,"Krishna Avenue  Abiramapuram, Alwarpet",Alwarpet,3
9,123,"Krishnasami Avenue  Mylapore, Mylapore",Mylapore,9
9,123,"Krishnasami Street  Abiramapuram, Alwarpet",Alwarpet,6
9,123,"Lady Desika Salai  Abiramapuram, Mylapore",Mylapore,3
9,123,"Lambat Avenue  Abiramapuram, Alwarpet",Alwarpet,6
9,123,"Luz Avenue  Luz, Mylapore",Mylapore,17
9,123,"Luz Avenue 1st street  Luz, Mylapore",Mylapore,9
9,123,"Luz Avenue 2nd street  Luz, Mylapore",Mylapore,3
9,123,"Luz Avenue 3rd street  Luz, Mylapore",Mylapore,4
9,123,"Luz Avenue 4th street  Luz, Mylapore",Mylapore,4
9,123,"Luz Avenue 5th street  Luz, Mylapore",Mylapore,16
9,123,"Luz Church Lane  Luz, Mylapore",Mylapore,10
9,123,"Luz Church Road  Luz, Mylapore",Mylapore,49
9,123,"Luz Church Road 2nd Street  Mylapore, Mylapore",Mylapore,2
9,123,"Madanagopal Street  Abiramapuram, Alwarpet",Alwarpet,6
9,123,"Manickam Avenue  Alwarpet, Alwarpet",Alwarpet,4
