Date,City,Price,Type
2019-04-13,Chennai,75.62,Petrol
2019-04-14,Chennai,75.68,Petrol
2019-04-15,Chennai,75.75,Petrol
2019-04-16,Chennai,75.69,Petrol
2019-04-17,Chennai,75.69,Petrol
2019-04-18,Chennai,75.69,Petrol
2019-04-19,Chennai,75.77,Petrol
2019-04-20,Chennai,75.77,Petrol
2019-04-21,Chennai,75.71,Petrol
2019-04-22,Chennai,75.71,Petrol
2019-04-23,Chennai,75.71,Petrol
2019-04-24,Chennai,75.71,Petrol
2019-04-25,Chennai,75.79,Petrol
2019-04-26,Chennai,75.79,Petrol
2019-04-27,Chennai,75.85,Petrol
2019-04-28,Chennai,75.85,Petrol
2019-04-29,Chennai,75.85,Petrol
2019-04-30,Chennai,75.9,Petrol
2019-05-01,Chennai,75.9,Petrol
2019-05-02,Chennai,75.84,Petrol
2019-05-03,Chennai,75.84,Petrol
2019-05-04,Chennai,75.92,Petrol
2019-05-05,Chennai,75.87,Petrol
2019-05-06,Chennai,75.79,Petrol
2019-05-07,Chennai,75.79,Petrol
2019-05-08,Chennai,75.79,Petrol
2019-05-09,Chennai,75.63,Petrol
2019-05-10,Chennai,75.4,Petrol
2019-05-11,Chennai,74.9,Petrol
2019-05-12,Chennai,74.46,Petrol
2019-05-13,Chennai,74.14,Petrol
2019-05-14,Chennai,73.88,Petrol
2019-05-15,Chennai,73.88,Petrol
2019-05-16,Chennai,73.88,Petrol
2019-05-17,Chennai,73.79,Petrol
2019-05-18,Chennai,73.72,Petrol
2019-05-19,Chennai,73.72,Petrol
2019-05-20,Chennai,73.82,Petrol
2019-05-21,Chennai,73.87,Petrol
2019-05-22,Chennai,73.87,Petrol
2019-05-23,Chennai,73.95,Petrol
2019-05-24,Chennai,74.1,Petrol
2019-05-25,Chennai,74.25,Petrol
2019-05-26,Chennai,74.39,Petrol
2019-05-27,Chennai,74.5,Petrol
2019-05-28,Chennai,74.59,Petrol
2019-05-29,Chennai,74.59,Petrol
2019-05-30,Chennai,74.53,Petrol
2019-05-31,Chennai,74.46,Petrol
2019-06-01,Chennai,74.39,Petrol
2019-06-02,Chennai,74.27,Petrol
2019-06-03,Chennai,74.08,Petrol
2019-06-04,Chennai,74.01,Petrol
2019-06-05,Chennai,74.01,Petrol
2019-06-06,Chennai,73.84,Petrol
2019-06-07,Chennai,73.7,Petrol
2019-06-08,Chennai,73.47,Petrol
2019-06-09,Chennai,73.3,Petrol
2019-06-10,Chennai,73.17,Petrol
2019-06-11,Chennai,73.17,Petrol
2019-06-12,Chennai,73.17,Petrol
2019-06-13,Chennai,73.08,Petrol
2019-06-14,Chennai,72.9,Petrol
2019-06-15,Chennai,72.7,Petrol
2019-06-16,Chennai,72.64,Petrol
2019-06-17,Chennai,72.64,Petrol
2019-06-18,Chennai,72.64,Petrol
2019-06-19,Chennai,72.64,Petrol
2019-06-20,Chennai,72.64,Petrol
2019-06-21,Chennai,72.64,Petrol
2019-06-22,Chennai,72.64,Petrol
2019-06-23,Chennai,72.69,Petrol
2019-06-24,Chennai,72.77,Petrol
2019-06-25,Chennai,72.77,Petrol
2019-06-26,Chennai,72.77,Petrol
2019-06-27,Chennai,72.84,Petrol
2019-06-28,Chennai,72.89,Petrol
2019-06-29,Chennai,73.01,Petrol
2019-06-30,Chennai,73.1,Petrol
2019-07-01,Chennai,73.15,Petrol
2019-07-02,Chennai,73.19,Petrol
2019-07-03,Chennai,73.19,Petrol
2019-07-04,Chennai,73.19,Petrol
2019-07-05,Chennai,73.19,Petrol
2019-07-06,Chennai,75.76,Petrol
2019-07-07,Chennai,75.76,Petrol
2019-07-08,Chennai,75.76,Petrol
2019-07-09,Chennai,75.7,Petrol
2019-07-10,Chennai,75.7,Petrol
2019-07-11,Chennai,75.7,Petrol
2019-07-12,Chennai,75.7,Petrol
2019-07-13,Chennai,75.8,Petrol
2019-07-14,Chennai,75.89,Petrol
2019-07-15,Chennai,76.03,Petrol
2019-07-16,Chennai,76.09,Petrol
2019-07-17,Chennai,76.09,Petrol
2019-07-18,Chennai,76.18,Petrol
2019-07-19,Chennai,76.18,Petrol
2019-07-20,Chennai,76.18,Petrol
2019-07-21,Chennai,76.18,Petrol
2019-07-22,Chennai,76.18,Petrol
2019-07-23,Chennai,76.24,Petrol
2019-07-24,Chennai,76.24,Petrol
2019-07-25,Chennai,76.18,Petrol
2019-07-26,Chennai,76.11,Petrol
2019-07-27,Chennai,76.06,Petrol
2019-07-28,Chennai,75.96,Petrol
2019-07-29,Chennai,75.8,Petrol
2019-07-30,Chennai,75.66,Petrol
2019-07-31,Chennai,75.66,Petrol
2019-08-01,Chennai,75.6,Petrol
2019-08-02,Chennai,75.52,Petrol
2019-08-03,Chennai,75.44,Petrol
2019-08-04,Chennai,75.34,Petrol
2019-08-05,Chennai,75.18,Petrol
2019-08-06,Chennai,75.08,Petrol
2019-08-07,Chennai,75.08,Petrol
2019-08-08,Chennai,75.03,Petrol
2019-08-09,Chennai,74.87,Petrol
2019-08-10,Chennai,74.87,Petrol
2019-08-11,Chennai,74.78,Petrol
2019-08-12,Chennai,74.78,Petrol
2019-08-13,Chennai,74.78,Petrol
2019-08-14,Chennai,74.78,Petrol
2019-08-15,Chennai,74.78,Petrol
2019-08-16,Chennai,74.78,Petrol
2019-08-17,Chennai,74.78,Petrol
2019-08-18,Chennai,74.69,Petrol
2019-08-19,Chennai,74.62,Petrol
2019-08-20,Chennai,74.62,Petrol
2019-08-21,Chennai,74.62,Petrol
2019-08-22,Chennai,74.62,Petrol
2019-08-23,Chennai,74.62,Petrol
2019-08-24,Chennai,74.7,Petrol
2019-08-25,Chennai,74.78,Petrol
2019-08-26,Chennai,74.86,Petrol
2019-08-27,Chennai,74.86,Petrol
2019-08-28,Chennai,74.86,Petrol
2019-08-29,Chennai,74.8,Petrol
2019-08-30,Chennai,74.8,Petrol
2019-08-31,Chennai,74.8,Petrol
2019-09-01,Chennai,74.8,Petrol
2019-09-02,Chennai,74.8,Petrol
2019-09-03,Chennai,74.8,Petrol
2019-09-04,Chennai,74.8,Petrol
2019-09-05,Chennai,74.75,Petrol
2019-09-06,Chennai,74.66,Petrol
2019-09-07,Chennai,74.57,Petrol
2019-09-08,Chennai,74.51,Petrol
2019-09-09,Chennai,74.51,Petrol
2019-09-10,Chennai,74.56,Petrol
2019-09-11,Chennai,74.56,Petrol
2019-09-12,Chennai,74.63,Petrol
2019-09-13,Chennai,74.7,Petrol
2019-09-14,Chennai,74.78,Petrol
2019-09-15,Chennai,74.85,Petrol
2019-09-16,Chennai,74.85,Petrol
2019-09-17,Chennai,74.99,Petrol
2019-09-18,Chennai,75.26,Petrol
2019-09-19,Chennai,75.56,Petrol
2019-09-20,Chennai,75.93,Petrol
2019-09-21,Chennai,76.24,Petrol
2019-09-22,Chennai,76.52,Petrol
2019-09-23,Chennai,76.83,Petrol
2019-09-24,Chennai,77.06,Petrol
2019-09-25,Chennai,77.06,Petrol
2019-09-26,Chennai,77.12,Petrol
2019-09-27,Chennai,77.28,Petrol
2019-09-28,Chennai,77.28,Petrol
2019-09-29,Chennai,77.28,Petrol
2019-09-30,Chennai,77.36,Petrol
2019-10-01,Chennai,77.5,Petrol
2019-10-02,Chennai,77.5,Petrol
2019-10-03,Chennai,77.4,Petrol
2019-10-04,Chennai,77.21,Petrol
2019-10-05,Chennai,76.9,Petrol
2019-10-06,Chennai,76.74,Petrol
2019-10-07,Chennai,76.61,Petrol
2019-10-08,Chennai,76.43,Petrol
2019-10-09,Chennai,76.43,Petrol
2019-10-10,Chennai,76.38,Petrol
2019-10-11,Chennai,76.25,Petrol
2019-10-12,Chennai,76.14,Petrol
2019-10-13,Chennai,76.14,Petrol
2019-10-14,Chennai,76.14,Petrol
2019-10-15,Chennai,76.09,Petrol
2019-10-16,Chennai,76.09,Petrol
2019-10-17,Chennai,76.09,Petrol
2019-10-18,Chennai,76.09,Petrol
2019-10-19,Chennai,76.09,Petrol
2019-10-20,Chennai,76.09,Petrol
2019-10-21,Chennai,76.09,Petrol
2019-10-22,Chennai,76.04,Petrol
2019-10-23,Chennai,76.04,Petrol
2019-10-24,Chennai,75.99,Petrol
2019-10-25,Chennai,75.87,Petrol
2019-10-26,Chennai,75.79,Petrol
2019-10-27,Chennai,75.79,Petrol
2019-10-28,Chennai,75.79,Petrol
2019-10-29,Chennai,75.72,Petrol
2019-10-30,Chennai,75.72,Petrol
2019-10-31,Chennai,75.72,Petrol
2019-11-01,Chennai,75.69,Petrol
2019-11-02,Chennai,75.67,Petrol
2019-11-03,Chennai,75.59,Petrol
2019-11-04,Chennai,75.5,Petrol
2019-11-05,Chennai,75.45,Petrol
2019-11-06,Chennai,75.45,Petrol
2019-11-07,Chennai,75.45,Petrol
2019-11-08,Chennai,75.55,Petrol
2019-11-09,Chennai,75.71,Petrol
2019-11-10,Chennai,75.92,Petrol
2019-11-11,Chennai,76.08,Petrol
2019-11-12,Chennai,76.18,Petrol
2019-11-13,Chennai,76.18,Petrol
2019-11-14,Chennai,76.34,Petrol
2019-11-15,Chennai,76.53,Petrol
2019-11-16,Chennai,76.68,Petrol
2019-11-17,Chennai,76.81,Petrol
2019-11-18,Chennai,76.97,Petrol
2019-11-19,Chennai,77.13,Petrol
2019-11-20,Chennai,77.13,Petrol
2019-11-21,Chennai,77.13,Petrol
2019-11-22,Chennai,77.29,Petrol
2019-11-23,Chennai,77.38,Petrol
2019-11-24,Chennai,77.49,Petrol
2019-11-25,Chennai,77.62,Petrol
2019-11-26,Chennai,77.72,Petrol
2019-11-27,Chennai,77.72,Petrol
2019-11-28,Chennai,77.72,Petrol
2019-11-29,Chennai,77.77,Petrol
2019-11-30,Chennai,77.83,Petrol
2019-12-01,Chennai,77.91,Petrol
2019-12-02,Chennai,77.91,Petrol
2019-12-03,Chennai,77.91,Petrol
2019-12-04,Chennai,77.91,Petrol
2019-12-05,Chennai,77.91,Petrol
2019-12-06,Chennai,77.83,Petrol
2019-12-07,Chennai,77.83,Petrol
2019-12-08,Chennai,77.92,Petrol
2019-12-09,Chennai,77.97,Petrol
2019-12-10,Chennai,77.97,Petrol
2019-12-11,Chennai,77.97,Petrol
2019-12-12,Chennai,77.92,Petrol
2019-12-13,Chennai,77.86,Petrol
2019-12-14,Chennai,77.81,Petrol
2019-12-15,Chennai,77.7,Petrol
2019-12-16,Chennai,77.65,Petrol
2019-12-17,Chennai,77.58,Petrol
2019-12-18,Chennai,77.58,Petrol
2019-12-19,Chennai,77.58,Petrol
2019-12-20,Chennai,77.58,Petrol
2019-12-21,Chennai,77.58,Petrol
2019-12-22,Chennai,77.58,Petrol
2019-12-23,Chennai,77.58,Petrol
2019-12-24,Chennai,77.58,Petrol
2019-12-25,Chennai,77.58,Petrol
2019-12-26,Chennai,77.64,Petrol
2019-12-27,Chennai,77.7,Petrol
2019-12-28,Chennai,77.7,Petrol
2019-12-29,Chennai,77.85,Petrol
2019-12-30,Chennai,78.02,Petrol
2019-12-31,Chennai,78.12,Petrol
2020-01-01,Chennai,78.12,Petrol
2020-01-02,Chennai,78.2,Petrol
2020-01-03,Chennai,78.28,Petrol
2020-01-04,Chennai,78.39,Petrol
2020-01-05,Chennai,78.48,Petrol
2020-01-06,Chennai,78.64,Petrol
2020-01-07,Chennai,78.69,Petrol
2020-01-08,Chennai,78.69,Petrol
2020-01-09,Chennai,78.77,Petrol
2020-01-10,Chennai,78.92,Petrol
2020-01-11,Chennai,78.98,Petrol
2020-01-12,Chennai,78.86,Petrol
2020-01-13,Chennai,78.76,Petrol
2020-01-14,Chennai,78.65,Petrol
2020-01-15,Chennai,78.65,Petrol
2020-01-16,Chennai,78.49,Petrol
2020-01-17,Chennai,78.34,Petrol
2020-01-18,Chennai,78.19,Petrol
2020-01-19,Chennai,78.01,Petrol
2020-01-20,Chennai,77.89,Petrol
2020-01-21,Chennai,77.72,Petrol
2020-01-22,Chennai,77.72,Petrol
2020-01-23,Chennai,77.54,Petrol
2020-01-24,Chennai,77.31,Petrol
2020-01-25,Chennai,77.03,Petrol
2020-01-26,Chennai,76.71,Petrol
2020-01-27,Chennai,76.56,Petrol
2020-01-28,Chennai,76.44,Petrol
2020-01-29,Chennai,76.44,Petrol
2020-01-30,Chennai,76.19,Petrol
2020-01-31,Chennai,76.09,Petrol
2020-02-01,Chennai,76.03,Petrol
2020-02-02,Chennai,75.95,Petrol
2020-02-03,Chennai,75.89,Petrol
2020-02-04,Chennai,75.83,Petrol
2020-02-05,Chennai,75.83,Petrol
2020-02-06,Chennai,75.73,Petrol
2020-02-07,Chennai,75.51,Petrol
2020-02-08,Chennai,75.27,Petrol
2020-02-09,Chennai,75.04,Petrol
2020-02-10,Chennai,74.9,Petrol
2020-02-11,Chennai,74.73,Petrol
2020-02-12,Chennai,74.73,Petrol
2020-02-13,Chennai,74.73,Petrol
2020-02-14,Chennai,74.73,Petrol
2020-02-15,Chennai,74.73,Petrol
2020-02-16,Chennai,74.73,Petrol
2020-02-17,Chennai,74.73,Petrol
2020-02-18,Chennai,74.68,Petrol
2020-02-19,Chennai,74.68,Petrol
2020-02-20,Chennai,74.68,Petrol
2020-02-21,Chennai,74.68,Petrol
2020-02-22,Chennai,74.73,Petrol
2020-02-23,Chennai,74.81,Petrol
2020-02-24,Chennai,74.81,Petrol
2020-02-25,Chennai,74.81,Petrol
2020-02-26,Chennai,74.81,Petrol
2020-02-27,Chennai,74.75,Petrol
2020-02-28,Chennai,74.75,Petrol
2020-02-29,Chennai,74.68,Petrol
2020-03-01,Chennai,74.51,Petrol
2020-03-02,Chennai,74.28,Petrol
2020-03-03,Chennai,74.23,Petrol
2020-03-04,Chennai,74.23,Petrol
2020-03-05,Chennai,74.07,Petrol
2020-03-06,Chennai,73.91,Petrol
2020-03-07,Chennai,73.78,Petrol
2020-03-08,Chennai,73.58,Petrol
2020-03-09,Chennai,73.33,Petrol
2020-03-10,Chennai,73.02,Petrol
2020-03-11,Chennai,73.02,Petrol
2020-03-12,Chennai,72.86,Petrol
2020-03-13,Chennai,72.71,Petrol
2020-03-14,Chennai,72.57,Petrol
2020-03-15,Chennai,72.45,Petrol
2020-03-16,Chennai,72.28,Petrol
2020-03-17,Chennai,72.28,Petrol
2020-03-18,Chennai,72.28,Petrol
2020-03-19,Chennai,72.28,Petrol
2020-03-20,Chennai,72.28,Petrol
2020-03-21,Chennai,72.28,Petrol
2020-03-22,Chennai,72.28,Petrol
2020-03-23,Chennai,72.28,Petrol
2020-03-24,Chennai,72.28,Petrol
2020-03-25,Chennai,72.28,Petrol
2020-05-18,Chennai,75.54,Petrol
2020-05-19,Chennai,75.54,Petrol
2020-05-20,Chennai,75.54,Petrol
2020-05-21,Chennai,75.54,Petrol
2020-05-22,Chennai,75.54,Petrol
2020-05-23,Chennai,75.54,Petrol
2020-05-24,Chennai,75.54,Petrol
2020-05-25,Chennai,75.54,Petrol
2020-05-26,Chennai,75.54,Petrol
2020-05-27,Chennai,75.54,Petrol
2020-05-28,Chennai,75.54,Petrol
2020-05-29,Chennai,75.54,Petrol
2020-05-30,Chennai,75.54,Petrol
2020-05-31,Chennai,75.54,Petrol
2020-06-01,Chennai,75.54,Petrol
2020-06-02,Chennai,75.54,Petrol
2020-06-03,Chennai,75.54,Petrol
2020-06-04,Chennai,75.54,Petrol
2020-06-05,Chennai,75.54,Petrol
2020-06-06,Chennai,75.54,Petrol
2020-06-07,Chennai,76.07,Petrol
2020-06-08,Chennai,76.6,Petrol
2020-06-09,Chennai,77.08,Petrol
2020-06-10,Chennai,77.43,Petrol
2020-06-11,Chennai,77.96,Petrol
2020-06-12,Chennai,78.47,Petrol
2020-06-13,Chennai,78.99,Petrol
2020-06-14,Chennai,79.53,Petrol
2020-06-15,Chennai,79.96,Petrol
2020-06-16,Chennai,80.37,Petrol
2020-06-17,Chennai,80.86,Petrol
2020-06-18,Chennai,81.32,Petrol
2020-06-19,Chennai,81.82,Petrol
2020-06-20,Chennai,82.27,Petrol
2020-06-21,Chennai,82.58,Petrol
2020-06-22,Chennai,82.87,Petrol
2020-06-23,Chennai,83.04,Petrol
2020-06-24,Chennai,83.04,Petrol
2020-06-25,Chennai,83.18,Petrol
2020-06-26,Chennai,83.37,Petrol
2020-06-27,Chennai,83.59,Petrol
2020-06-28,Chennai,83.59,Petrol
2020-06-29,Chennai,83.63,Petrol
2020-06-30,Chennai,83.63,Petrol
2020-07-01,Chennai,83.63,Petrol
2020-07-02,Chennai,83.63,Petrol
2020-07-03,Chennai,83.63,Petrol
2020-07-04,Chennai,83.63,Petrol
2020-07-05,Chennai,83.63,Petrol
2020-07-06,Chennai,83.63,Petrol
2020-07-07,Chennai,83.63,Petrol
2020-07-08,Chennai,83.63,Petrol
2020-07-09,Chennai,83.63,Petrol
2020-07-10,Chennai,83.63,Petrol
2020-07-11,Chennai,83.63,Petrol
2020-07-12,Chennai,83.63,Petrol
2020-07-13,Chennai,83.63,Petrol
2020-07-14,Chennai,83.63,Petrol
2020-07-15,Chennai,83.63,Petrol
2020-07-16,Chennai,83.63,Petrol
2020-07-17,Chennai,83.63,Petrol
2020-07-18,Chennai,83.63,Petrol
2020-07-19,Chennai,83.63,Petrol
2020-07-20,Chennai,83.63,Petrol
2020-07-21,Chennai,83.63,Petrol
2020-07-22,Chennai,83.63,Petrol
2020-07-23,Chennai,83.63,Petrol
2020-07-24,Chennai,83.63,Petrol
2020-07-25,Chennai,83.63,Petrol
2020-07-26,Chennai,83.63,Petrol
2020-07-27,Chennai,83.63,Petrol
2020-07-28,Chennai,83.63,Petrol
2020-07-29,Chennai,83.63,Petrol
2020-07-30,Chennai,83.63,Petrol
2020-07-31,Chennai,83.63,Petrol
2020-08-01,Chennai,83.63,Petrol
2020-08-02,Chennai,83.63,Petrol
2020-08-03,Chennai,83.63,Petrol
2020-08-04,Chennai,83.63,Petrol
2020-08-05,Chennai,83.63,Petrol
2020-08-06,Chennai,83.63,Petrol
2020-08-07,Chennai,83.63,Petrol
2020-08-08,Chennai,83.63,Petrol
2020-08-09,Chennai,83.63,Petrol
2020-08-10,Chennai,83.63,Petrol
2020-08-11,Chennai,83.63,Petrol
2020-08-12,Chennai,83.63,Petrol
2020-08-13,Chennai,83.63,Petrol
2020-08-14,Chennai,83.63,Petrol
2020-08-15,Chennai,83.63,Petrol
2020-08-16,Chennai,83.75,Petrol
2020-08-17,Chennai,83.87,Petrol
2020-08-18,Chennai,83.99,Petrol
2020-08-19,Chennai,83.99,Petrol
2020-08-20,Chennai,84.09,Petrol
2020-08-21,Chennai,84.26,Petrol
2020-08-22,Chennai,84.4,Petrol
2020-08-23,Chennai,84.52,Petrol
2020-08-24,Chennai,84.64,Petrol
2020-08-25,Chennai,84.73,Petrol
2020-08-26,Chennai,84.73,Petrol
2020-08-27,Chennai,84.82,Petrol
2020-08-28,Chennai,84.91,Petrol
2020-08-29,Chennai,84.91,Petrol
2020-08-30,Chennai,85.0,Petrol
2020-08-31,Chennai,85.0,Petrol
2020-09-01,Chennai,85.04,Petrol
2020-09-02,Chennai,85.04,Petrol
2020-09-03,Chennai,85.04,Petrol
2020-09-04,Chennai,85.04,Petrol
2020-09-05,Chennai,85.04,Petrol
2020-09-06,Chennai,85.04,Petrol
2020-09-07,Chennai,85.04,Petrol
2020-09-08,Chennai,85.04,Petrol
2020-09-09,Chennai,85.04,Petrol
2020-09-10,Chennai,84.96,Petrol
2020-09-11,Chennai,84.96,Petrol
2020-09-12,Chennai,84.85,Petrol
2020-09-13,Chennai,84.85,Petrol
2020-09-14,Chennai,84.72,Petrol
2020-09-15,Chennai,84.57,Petrol
2020-09-16,Chennai,84.57,Petrol
2020-09-17,Chennai,84.44,Petrol
2020-09-18,Chennai,84.21,Petrol
2020-09-19,Chennai,84.21,Petrol
2020-09-20,Chennai,84.21,Petrol
2020-09-21,Chennai,84.21,Petrol
2020-09-22,Chennai,84.14,Petrol
2020-09-23,Chennai,84.14,Petrol
2020-09-24,Chennai,84.14,Petrol
2020-09-25,Chennai,84.14,Petrol
2020-09-26,Chennai,84.14,Petrol
2020-09-27,Chennai,84.14,Petrol
2020-09-28,Chennai,84.14,Petrol
2020-09-29,Chennai,84.14,Petrol
2020-09-30,Chennai,84.14,Petrol
2020-10-01,Chennai,84.14,Petrol
2020-10-02,Chennai,84.14,Petrol
2020-10-03,Chennai,84.14,Petrol
2020-10-04,Chennai,84.14,Petrol
2020-10-05,Chennai,84.14,Petrol
2020-10-06,Chennai,84.14,Petrol
2020-10-07,Chennai,84.14,Petrol
2020-10-08,Chennai,84.14,Petrol
2020-10-09,Chennai,84.14,Petrol
2020-10-10,Chennai,84.14,Petrol
2020-10-11,Chennai,84.14,Petrol
2020-10-12,Chennai,84.14,Petrol
2020-10-13,Chennai,84.14,Petrol
2020-10-14,Chennai,84.14,Petrol
2020-10-15,Chennai,84.14,Petrol
2020-10-16,Chennai,84.14,Petrol
2020-10-17,Chennai,84.14,Petrol
2020-10-18,Chennai,84.14,Petrol
2020-10-19,Chennai,84.14,Petrol
2020-10-20,Chennai,84.14,Petrol
2020-10-21,Chennai,84.14,Petrol
2020-10-22,Chennai,84.14,Petrol
2020-10-23,Chennai,84.14,Petrol
2020-10-24,Chennai,84.14,Petrol
2020-10-25,Chennai,84.14,Petrol
2020-10-26,Chennai,84.14,Petrol
2020-10-27,Chennai,84.14,Petrol
2020-10-28,Chennai,84.14,Petrol
2020-10-29,Chennai,84.14,Petrol
2020-10-30,Chennai,84.14,Petrol
2020-10-31,Chennai,84.14,Petrol
2020-11-01,Chennai,84.14,Petrol
2020-11-02,Chennai,84.14,Petrol
2020-11-03,Chennai,84.14,Petrol
2020-11-04,Chennai,84.14,Petrol
2020-11-05,Chennai,84.14,Petrol
2020-11-06,Chennai,84.14,Petrol
2020-11-07,Chennai,84.14,Petrol
2020-11-08,Chennai,84.14,Petrol
2020-11-09,Chennai,84.14,Petrol
2020-11-10,Chennai,84.14,Petrol
2020-11-11,Chennai,84.14,Petrol
2020-11-12,Chennai,84.14,Petrol
2020-11-13,Chennai,84.14,Petrol
2020-11-14,Chennai,84.14,Petrol
2020-11-15,Chennai,84.14,Petrol
2020-11-16,Chennai,84.14,Petrol
2020-11-17,Chennai,84.14,Petrol
2020-11-18,Chennai,84.14,Petrol
2020-11-19,Chennai,84.14,Petrol
2020-11-20,Chennai,84.31,Petrol
2020-11-21,Chennai,84.46,Petrol
2020-11-22,Chennai,84.53,Petrol
2020-11-23,Chennai,84.59,Petrol
2020-11-24,Chennai,84.64,Petrol
2020-11-25,Chennai,84.64,Petrol
2020-11-26,Chennai,84.74,Petrol
2020-11-27,Chennai,84.91,Petrol
2020-11-28,Chennai,85.12,Petrol
2020-11-29,Chennai,85.31,Petrol
2020-11-30,Chennai,85.31,Petrol
2020-12-01,Chennai,85.31,Petrol
2020-12-02,Chennai,85.44,Petrol
2020-12-03,Chennai,85.59,Petrol
2020-12-04,Chennai,85.76,Petrol
2020-12-05,Chennai,86.0,Petrol
2020-12-06,Chennai,86.25,Petrol
2020-12-07,Chennai,86.51,Petrol
2020-12-08,Chennai,86.51,Petrol
2020-12-09,Chennai,86.51,Petrol
2020-12-10,Chennai,86.51,Petrol
2020-12-11,Chennai,86.51,Petrol
2020-12-12,Chennai,86.51,Petrol
2020-12-13,Chennai,86.51,Petrol
2020-12-14,Chennai,86.51,Petrol
2020-12-15,Chennai,86.51,Petrol
2020-12-16,Chennai,86.51,Petrol
2020-12-17,Chennai,86.51,Petrol
2020-12-18,Chennai,86.51,Petrol
2020-12-19,Chennai,86.51,Petrol
2020-12-20,Chennai,86.51,Petrol
2020-12-21,Chennai,86.51,Petrol
2020-12-22,Chennai,86.51,Petrol
2020-12-23,Chennai,86.51,Petrol
2020-12-24,Chennai,86.51,Petrol
2020-12-25,Chennai,86.51,Petrol
2020-12-26,Chennai,86.51,Petrol
2020-12-27,Chennai,86.51,Petrol
2020-12-28,Chennai,86.51,Petrol
2020-12-29,Chennai,86.51,Petrol
2020-12-30,Chennai,86.51,Petrol
2020-12-31,Chennai,86.51,Petrol
2021-01-01,Chennai,86.51,Petrol
2021-01-02,Chennai,86.51,Petrol
2021-01-03,Chennai,86.51,Petrol
2021-01-04,Chennai,86.51,Petrol
2021-01-05,Chennai,86.51,Petrol
2021-01-06,Chennai,86.75,Petrol
2021-01-07,Chennai,86.96,Petrol
2021-01-08,Chennai,86.96,Petrol
2021-01-09,Chennai,86.96,Petrol
2021-01-10,Chennai,86.96,Petrol
2021-01-11,Chennai,86.96,Petrol
2021-01-12,Chennai,86.96,Petrol
2021-01-13,Chennai,87.18,Petrol
2021-01-14,Chennai,87.4,Petrol
2021-01-15,Chennai,87.4,Petrol
2021-01-16,Chennai,87.4,Petrol
2021-01-17,Chennai,87.4,Petrol
2021-01-18,Chennai,87.63,Petrol
2021-01-19,Chennai,87.85,Petrol
2021-01-20,Chennai,87.85,Petrol
2021-01-21,Chennai,87.85,Petrol
2021-01-22,Chennai,88.07,Petrol
2021-01-23,Chennai,88.29,Petrol
2021-01-24,Chennai,88.29,Petrol
2021-01-25,Chennai,88.29,Petrol
2021-01-26,Chennai,88.6,Petrol
2021-01-27,Chennai,88.82,Petrol
2021-01-28,Chennai,88.82,Petrol
2021-01-29,Chennai,88.82,Petrol
2021-01-30,Chennai,88.82,Petrol
2021-01-31,Chennai,88.82,Petrol
2021-02-01,Chennai,88.82,Petrol
2021-02-02,Chennai,88.82,Petrol
2021-02-03,Chennai,88.82,Petrol
2021-02-04,Chennai,89.13,Petrol
2021-02-05,Chennai,89.39,Petrol
2021-02-06,Chennai,89.39,Petrol
2021-02-07,Chennai,89.39,Petrol
2021-02-08,Chennai,89.39,Petrol
2021-02-09,Chennai,89.7,Petrol
2021-02-10,Chennai,89.96,Petrol
2021-02-11,Chennai,90.18,Petrol
2021-02-12,Chennai,90.44,Petrol
2021-02-13,Chennai,90.7,Petrol
2021-02-14,Chennai,90.96,Petrol
2021-02-15,Chennai,91.19,Petrol
2021-02-16,Chennai,91.45,Petrol
2021-02-17,Chennai,91.68,Petrol
2021-02-18,Chennai,91.98,Petrol
2021-02-19,Chennai,92.25,Petrol
2021-02-20,Chennai,92.59,Petrol
2021-02-21,Chennai,92.59,Petrol
2021-02-22,Chennai,92.59,Petrol
2021-02-23,Chennai,92.9,Petrol
2021-02-24,Chennai,92.9,Petrol
2021-02-25,Chennai,92.9,Petrol
2021-02-26,Chennai,92.9,Petrol
2021-02-27,Chennai,93.11,Petrol
2021-02-28,Chennai,93.11,Petrol
2021-03-01,Chennai,93.11,Petrol
2021-03-02,Chennai,93.11,Petrol
2021-03-03,Chennai,93.11,Petrol
2021-03-04,Chennai,93.11,Petrol
2021-03-05,Chennai,93.11,Petrol
2021-03-06,Chennai,93.11,Petrol
2021-03-07,Chennai,93.11,Petrol
2021-03-08,Chennai,93.11,Petrol
2021-03-09,Chennai,93.11,Petrol
2021-03-10,Chennai,93.11,Petrol
2021-03-11,Chennai,93.11,Petrol
2021-03-12,Chennai,93.11,Petrol
2021-03-13,Chennai,93.11,Petrol
2021-03-14,Chennai,93.11,Petrol
2021-03-15,Chennai,93.11,Petrol
2021-03-16,Chennai,93.11,Petrol
2021-03-17,Chennai,93.11,Petrol
2021-03-18,Chennai,93.11,Petrol
2021-03-19,Chennai,93.11,Petrol
2021-03-20,Chennai,93.11,Petrol
2021-03-21,Chennai,93.11,Petrol
2021-03-22,Chennai,93.11,Petrol
2021-03-23,Chennai,93.11,Petrol
2021-03-24,Chennai,92.95,Petrol
2021-03-25,Chennai,92.77,Petrol
2021-03-26,Chennai,92.77,Petrol
2021-03-27,Chennai,92.77,Petrol
2021-03-28,Chennai,92.77,Petrol
2021-03-29,Chennai,92.77,Petrol
2021-03-30,Chennai,92.58,Petrol
2021-03-31,Chennai,92.58,Petrol
